"","Year","Month","Day","Consommation","Thermique","Nucléaire","Eolien","Solaire","Hydraulique","Pompage","Bioénergies","Ech..physiques","Date_only","NAME","PRCP","SNWD","TAVG","TMAX","TMIN","day_type"
"598",2014,8,21,4280.91666666667,50.8541666666667,10626,61.1458333333333,94.7708333333333,1248.89583333333,-139.375,54,-7715.39583333333,2014-08-21,"strasbourg_entzheim",0,NA,15,21.2,8.3,"Weekday"
"599",2014,8,22,4295.72916666667,115.9375,10553.7291666667,460.166666666667,76.8541666666667,1203,-185.1875,57.75,-7986.6875,2014-08-22,"strasbourg_entzheim",0,NA,15.5,22.7,9,"Weekday"
"600",2014,8,23,3891.27083333333,35.4166666666667,9164.6875,343.6875,47.3541666666667,1183.5625,-176.1875,54.8541666666667,-6762.8125,2014-08-23,"strasbourg_entzheim",3.2,NA,15.2,20.7,13.2,"Weekend"
"601",2014,8,24,3569.41666666667,35,8024.5625,103.5625,83.375,1115.97916666667,-172.958333333333,57,-5677.14583333333,2014-08-24,"strasbourg_entzheim",0,10,14.3,20.7,8.1,"Weekend"
"602",2014,8,25,4458.83333333333,382.0625,10284.4166666667,383.9375,42.1875,1157.16666666667,-109.229166666667,56.0625,-7737.95833333333,2014-08-25,"strasbourg_entzheim",8.1,NA,14.1,20,8.6,"Weekday"
"603",2014,8,26,4713.54166666667,370.041666666667,10509.5,525.083333333333,40.8125,1163.08333333333,-153.6875,53.8958333333333,-7795.79166666667,2014-08-26,"strasbourg_entzheim",22.2,NA,14.6,19.9,13.1,"Weekday"
"604",2014,8,27,4704.8125,358.479166666667,10510.7708333333,90.0208333333333,47.7708333333333,1275.47916666667,-161.6875,54.8333333333333,-7471.41666666667,2014-08-27,"strasbourg_entzheim",4,NA,15.8,20.1,14.6,"Weekday"
"605",2014,8,28,4712.72916666667,106.25,10476.4375,296.833333333333,67.0416666666667,1267.79166666667,-154.083333333333,54.0416666666667,-7401.79166666667,2014-08-28,"strasbourg_entzheim",0.2,NA,18.7,24.9,12.6,"Weekday"
"606",2014,8,29,4643.14583333333,35.1875,10642.6875,154.645833333333,66.3125,1250.3125,-138.916666666667,55.3541666666667,-7422.60416666667,2014-08-29,"strasbourg_entzheim",2.4,NA,16.5,24.2,14.8,"Weekday"
"607",2014,8,30,4015.5,40.6041666666667,10513.4791666667,153.25,78.7291666666667,1270.66666666667,-168.041666666667,57.8541666666667,-7931.10416666667,2014-08-30,"strasbourg_entzheim",1.8,NA,18.9,25.1,13.2,"Weekend"
"608",2014,8,31,3700.8125,34.5625,9500.47916666667,359.520833333333,31.6875,1311.6875,-187.520833333333,59.7291666666667,-7409.29166666667,2014-08-31,"strasbourg_entzheim",4.6,NA,15.1,19,13.8,"Weekend"
"609",2014,9,1,4593.16666666667,367.8125,10692.0416666667,76.7083333333333,70.0208333333333,1336.02083333333,-121.666666666667,53,-7881,2014-09-01,"strasbourg_entzheim",0,NA,15.4,18.9,12.1,"Weekday"
"610",2014,9,2,4861.875,374.25,10877.8125,118.291666666667,85.5208333333333,1287.22916666667,-157.625,53.3958333333333,-7777.1875,2014-09-02,"strasbourg_entzheim",0,NA,17.2,22.4,11.7,"Weekday"
"611",2014,9,3,4878.9375,54.2916666666667,10863.3125,595.25,53.9791666666667,1273.52083333333,-169.125,53.8125,-7846.1875,2014-09-03,"strasbourg_entzheim",0,NA,16.2,19.3,12.7,"Weekday"
"612",2014,9,4,4953.27083333333,45.625,10649.7291666667,313.020833333333,66.75,1249.91666666667,-152.354166666667,53.4583333333333,-7273.22916666667,2014-09-04,"strasbourg_entzheim",0,NA,17.4,21.2,15.9,"Weekday"
"613",2014,9,5,4857.85416666667,166.333333333333,10663.9166666667,65.5833333333333,82.6458333333333,1245.45833333333,-124,52,-7294.125,2014-09-05,"strasbourg_entzheim",0.2,NA,17.3,25.3,12.4,"Weekday"
"614",2014,9,6,4170.1875,48.0625,10543.2083333333,27.6458333333333,72.125,1240.75,-157.458333333333,51.7083333333333,-7656.22916666667,2014-09-06,"strasbourg_entzheim",0.2,NA,15.5,26.4,12.7,"Weekend"
"615",2014,9,7,3803.77083333333,47.75,10037.9166666667,41.3333333333333,76.3958333333333,1165.4375,-183.458333333333,51.5208333333333,-7432.95833333333,2014-09-07,"strasbourg_entzheim",0,NA,19.4,26.4,13.1,"Weekend"
"616",2014,9,8,4698.5,255.9375,10274.8125,135.708333333333,89.6458333333333,1166.91666666667,-117.6875,50.8125,-7157.85416666667,2014-09-08,"strasbourg_entzheim",0,NA,19.9,26.9,13.9,"Weekday"
"617",2014,9,9,4938.58333333333,525.0625,10616.5625,298.270833333333,78.2291666666667,1134.22916666667,-169.979166666667,51.7291666666667,-7595.91666666667,2014-09-09,"strasbourg_entzheim",0,NA,18.9,24.9,14.2,"Weekday"
"618",2014,9,10,4906.70833333333,595.854166666667,10532.8125,534.395833333333,88.1875,1134.3125,-158.1875,52.875,-7873.52083333333,2014-09-10,"strasbourg_entzheim",0,NA,16.7,21.4,12.3,"Weekday"
"619",2014,9,11,4944.625,648.270833333333,10778.3333333333,545.291666666667,77.9583333333333,1106.41666666667,-167.8125,52.1458333333333,-8096.04166666667,2014-09-11,"strasbourg_entzheim",0.8,NA,14.3,20.8,9.8,"Weekday"
"620",2014,9,12,4932.4375,433.416666666667,10709.4166666667,397.520833333333,58.3541666666667,1065.875,-161.770833333333,51.6041666666667,-7622.64583333333,2014-09-12,"strasbourg_entzheim",5,NA,12.9,15,10,"Weekday"
"621",2014,9,13,4186.54166666667,41.6875,10634.75,385.5,50.5,1071.27083333333,-139.604166666667,52.3125,-7909.75,2014-09-13,"strasbourg_entzheim",0.2,NA,17.4,22.1,13.9,"Weekend"
"622",2014,9,14,3738.0625,42.2708333333333,10198.8541666667,375.916666666667,52.7083333333333,985.6875,-212.104166666667,48.125,-7753.64583333333,2014-09-14,"strasbourg_entzheim",0,NA,17.7,22.4,14.5,"Weekend"
"623",2014,9,15,4669.70833333333,800.541666666667,10462.2708333333,242.583333333333,68.75,1011.77083333333,-50.6666666666667,45.9791666666667,-7912.08333333333,2014-09-15,"strasbourg_entzheim",0,NA,17.2,23.8,13,"Weekday"
"624",2014,9,16,4836.14583333333,1030.125,10737.4791666667,149.854166666667,79.5625,907.104166666667,-112.833333333333,42.6041666666667,-7998.3125,2014-09-16,"strasbourg_entzheim",0.2,NA,17.2,25.3,11.7,"Weekday"
"625",2014,9,17,4868.875,377.1875,10686.5208333333,360.0625,67.2083333333333,970.375,-111.895833333333,46.75,-7527.70833333333,2014-09-17,"strasbourg_entzheim",0,NA,17.9,25.1,12.5,"Weekday"
"626",2014,9,18,4851.5625,302.020833333333,10564.1458333333,302.625,55.6041666666667,918.541666666667,-100.708333333333,44.5625,-7235.5625,2014-09-18,"strasbourg_entzheim",2.8,NA,19,23.8,15.8,"Weekday"
"627",2014,9,19,4759.91666666667,501.0625,10693.8125,162.4375,54.0416666666667,921.041666666667,-96.5625,44.6458333333333,-7520.77083333333,2014-09-19,"strasbourg_entzheim",1.8,NA,18.3,26.3,14.7,"Weekday"
"628",2014,9,20,4044.97916666667,149.770833333333,10626.8333333333,123.145833333333,76.2708333333333,914.354166666667,-133.208333333333,43.375,-7755.97916666667,2014-09-20,"strasbourg_entzheim",0.2,NA,17.8,25.9,15.1,"Weekend"
"629",2014,9,21,3714.29166666667,59.3125,10371.8333333333,321,23.1458333333333,940.166666666667,-212.8125,42.9375,-7831.47916666667,2014-09-21,"strasbourg_entzheim",9.1,NA,13.8,19.9,14.9,"Weekend"
"630",2014,9,22,4667.4375,899.0625,10498.7708333333,307.916666666667,56.0416666666667,1086.29166666667,-108.854166666667,40.8125,-8112.41666666667,2014-09-22,"strasbourg_entzheim",0.2,NA,12.2,17.1,8.7,"Weekday"
"631",2014,9,23,4959.8125,1077.33333333333,10685.25,312.25,89.9583333333333,1059.41666666667,-105.3125,42.0833333333333,-8200.97916666667,2014-09-23,"strasbourg_entzheim",0,NA,10.6,17.8,5,"Weekday"
"632",2014,9,24,5011.10416666667,1126.5625,10909.5833333333,153.895833333333,66.0416666666667,955.854166666667,-110.6875,40.8958333333333,-8131.125,2014-09-24,"strasbourg_entzheim",0.6,NA,10.8,20.1,4.7,"Weekday"
"633",2014,9,25,5057.10416666667,1462.91666666667,10682,90.6458333333333,55.1666666666667,1016.22916666667,-105.833333333333,44.8958333333333,-8189.35416666667,2014-09-25,"strasbourg_entzheim",0,NA,13.4,18.9,9.7,"Weekday"
"634",2014,9,26,4942.64583333333,787.0625,10530.5833333333,21.5833333333333,84.2083333333333,1046.41666666667,-118.958333333333,47.9166666666667,-7456.33333333333,2014-09-26,"strasbourg_entzheim",0,NA,14.2,21,5.9,"Weekday"
"635",2014,9,27,4293.58333333333,68.3541666666667,9733.29166666667,256.25,80.7291666666667,919.729166666667,-108.416666666667,47.3125,-6703.41666666667,2014-09-27,"strasbourg_entzheim",0,NA,15.6,23.5,8.6,"Weekend"
"636",2014,9,28,3870.08333333333,48.5833333333333,9217.8125,326.1875,74.9166666666667,864.083333333333,-204.458333333333,42.5416666666667,-6499.60416666667,2014-09-28,"strasbourg_entzheim",0,NA,15.6,25.5,7.8,"Weekend"
"637",2014,9,29,4782.5625,1487.27083333333,9797.10416666667,215.520833333333,40.4375,950.5625,-71.5,42.1041666666667,-7678.89583333333,2014-09-29,"strasbourg_entzheim",1.4,NA,18.4,26,11.2,"Weekday"
"638",2014,9,30,5011.64583333333,1384.6875,9953.52083333333,25.9791666666667,36.5833333333333,878.229166666667,-169.958333333333,42.0208333333333,-7139.45833333333,2014-09-30,"strasbourg_entzheim",0.4,NA,17.7,21.8,15.8,"Weekday"
"639",2014,10,1,5055.72916666667,1073,9988.22916666667,7.9375,66.1041666666667,887.020833333333,-171.5625,65.3958333333333,-6860.3125,2014-10-01,"strasbourg_entzheim",0,NA,16.3,24.2,10.8,"Weekday"
"640",2014,10,2,5037.41666666667,1035.375,9981.08333333333,96.6666666666667,73.2708333333333,890.729166666667,-138.416666666667,66.0416666666667,-6967.29166666667,2014-10-02,"strasbourg_entzheim",0.2,NA,15.6,23.5,10,"Weekday"
"641",2014,10,3,5000.10416666667,978.416666666667,9806.41666666667,140.479166666667,76.5625,823.791666666667,-154.979166666667,67,-6737.35416666667,2014-10-03,"strasbourg_entzheim",0.2,NA,14.4,22.8,9.8,"Weekday"
"642",2014,10,4,4294.5625,242.520833333333,9669.66666666667,173.75,67.4166666666667,808.208333333333,-143.979166666667,64.5416666666667,-6587.58333333333,2014-10-04,"strasbourg_entzheim",0,NA,13.3,21.7,6.4,"Weekend"
"643",2014,10,5,4008.875,326.125,8172.02083333333,240.958333333333,26.5,750.479166666667,-183.958333333333,59.0625,-5382,2014-10-05,"strasbourg_entzheim",0.6,NA,12.9,18.9,9.1,"Weekend"
"644",2014,10,6,4909.79166666667,1644.58333333333,8974,408.770833333333,41.4375,857,-120,58.2291666666667,-6954.25,2014-10-06,"strasbourg_entzheim",0.6,NA,14.9,19.5,12.8,"Weekday"
"645",2014,10,7,5296.70833333333,1515.66666666667,8961.41666666667,1248.16666666667,21.625,810.666666666667,-165.333333333333,60.8958333333333,-7156.02083333333,2014-10-07,"strasbourg_entzheim",3.5,NA,13.7,16.5,11.5,"Weekday"
"646",2014,10,8,5315,1096.125,8900.375,852.479166666667,23.2291666666667,904.3125,-174.541666666667,63.625,-6350.20833333333,2014-10-08,"strasbourg_entzheim",2.4,NA,16.8,22.7,12.4,"Weekday"
"647",2014,10,9,5266.5,1578.125,8860.22916666667,606.770833333333,16.125,820.0625,-161.333333333333,63.2083333333333,-6516.5625,2014-10-09,"strasbourg_entzheim",7.7,NA,17.6,23.8,15,"Weekday"
"648",2014,10,10,5156,1612.14583333333,7818.33333333333,162.9375,21.3541666666667,895.708333333333,-121.666666666667,63.625,-5296.66666666667,2014-10-10,"strasbourg_entzheim",10.2,NA,14.9,18,14,"Weekday"
"649",2014,10,11,4482,726.1875,7628.25,195.270833333333,40.125,901.25,-166.479166666667,64.2291666666667,-4906.95833333333,2014-10-11,"strasbourg_entzheim",0,NA,15.3,20.4,13.7,"Weekend"
"650",2014,10,12,4168.66666666667,75.9583333333333,7396.22916666667,707.020833333333,23.8958333333333,843.520833333333,-179.770833333333,65.1041666666667,-4763.33333333333,2014-10-12,"strasbourg_entzheim",5.2,NA,12.2,18.8,7.2,"Weekend"
"651",2014,10,13,4995.5,1231.79166666667,7872.20833333333,928.854166666667,37.125,900.8125,-180.6875,63.3541666666667,-5858.02083333333,2014-10-13,"strasbourg_entzheim",0.6,NA,14.5,19.5,13.1,"Weekday"
"652",2014,10,14,5132.91666666667,1417.16666666667,8307.02083333333,116.145833333333,52.4583333333333,860.854166666667,-159.75,64.5416666666667,-5525.47916666667,2014-10-14,"strasbourg_entzheim",0,NA,15.4,23.3,9.3,"Weekday"
"653",2014,10,15,5200.89583333333,1255.97916666667,9120.66666666667,77.4375,37.8333333333333,947.395833333333,-183.3125,65.8958333333333,-6120.91666666667,2014-10-15,"strasbourg_entzheim",3.8,NA,12.7,20.8,9.2,"Weekday"
"654",2014,10,16,5272.5,1511.1875,9351.70833333333,675.604166666667,24.0416666666667,918.729166666667,-152.416666666667,65.8958333333333,-7122.20833333333,2014-10-16,"strasbourg_entzheim",35.1,NA,13.1,17.4,13.9,"Weekday"
"655",2014,10,17,5178.3125,987.4375,9348.625,250.166666666667,37.9583333333333,978.895833333333,-145.979166666667,64.6458333333333,-6343.35416666667,2014-10-17,"strasbourg_entzheim",0,NA,13.7,20.6,12.8,"Weekday"
"656",2014,10,18,4437.58333333333,82.9791666666667,9562.20833333333,410.770833333333,71.1875,860.375,-128.9375,66.0833333333333,-6486.85416666667,2014-10-18,"strasbourg_entzheim",0,NA,13.4,21.8,7.7,"Weekend"
"657",2014,10,19,3984.625,62.375,8652.20833333333,717.208333333333,66.875,871.520833333333,-183.395833333333,66.2083333333333,-6268.41666666667,2014-10-19,"strasbourg_entzheim",0,NA,16.7,25.7,8.2,"Weekend"
"658",2014,10,20,4874.33333333333,635.0625,9307.77083333333,257.229166666667,28.9166666666667,890.708333333333,-139.0625,65.6041666666667,-6171.89583333333,2014-10-20,"strasbourg_entzheim",0.6,NA,17.6,21.7,14.8,"Weekday"
"659",2014,10,21,5354.66666666667,247.770833333333,10298.5,1233.85416666667,21.9375,982.104166666667,-176.1875,66.5416666666667,-7319.79166666667,2014-10-21,"strasbourg_entzheim",3.4,NA,13.8,18.9,10.2,"Weekday"
"660",2014,10,22,5617.4375,1372.35416666667,10563.2083333333,1054.60416666667,33.2708333333333,1009.85416666667,-128.479166666667,66.5625,-8353.64583333333,2014-10-22,"strasbourg_entzheim",0.2,NA,9.3,12.1,5.2,"Weekday"
"661",2014,10,23,5677.91666666667,2029.89583333333,10583.8125,84.6041666666667,30.3958333333333,1037.58333333333,-91.1666666666667,65.875,-8062.66666666667,2014-10-23,"strasbourg_entzheim",0,NA,9.8,14.9,8.7,"Weekday"
"662",2014,10,24,5519.77083333333,1241.0625,11053.9375,55.8333333333333,46.875,1088.875,-153.645833333333,62.6875,-7875.83333333333,2014-10-24,"strasbourg_entzheim",0,NA,8.1,15.6,2,"Weekday"
"663",2014,10,25,4799.52083333333,900.5625,11272.875,16.1875,26.9166666666667,1040.4375,-155.979166666667,65.3333333333333,-8366.70833333333,2014-10-25,"strasbourg_entzheim",0,NA,11.9,17.2,8.5,"Weekend"
"664",2014,10,26,4314.08333333333,269.895833333333,11042.2916666667,30.4375,45.7291666666667,1001.27083333333,-160.541666666667,65,-7979.79166666667,2014-10-26,"strasbourg_entzheim",0.2,NA,12.9,18.3,10.5,"Weekend"
"665",2014,10,27,5300.16666666667,1131.22916666667,11349.4583333333,91.3958333333333,22.6666666666667,1010.5,-98.7916666666667,64.6875,-8271.02083333333,2014-10-27,"strasbourg_entzheim",0.2,NA,9.4,10,6.3,"Weekday"
"666",2014,10,28,5588.70833333333,1439.58333333333,11367.2708333333,129.708333333333,20.4375,920.125,-151.875,64.875,-8201.5625,2014-10-28,"strasbourg_entzheim",0,NA,8.4,11.9,6.6,"Weekday"
"667",2014,10,29,5584.39583333333,1750.39583333333,11376.2083333333,33.8333333333333,25.125,947.708333333333,-114.104166666667,64.0416666666667,-8498.8125,2014-10-29,"strasbourg_entzheim",2.6,NA,8.4,16.2,3.4,"Weekday"
"668",2014,10,30,5434.125,1671.60416666667,11237.8333333333,113.354166666667,44.9166666666667,959.3125,-167.25,69.2708333333333,-8494.6875,2014-10-30,"strasbourg_entzheim",0,NA,11.7,17.7,9.5,"Weekday"
"669",2014,10,31,5294.25,1008.25,11201.8958333333,348.354166666667,36.1041666666667,994.916666666667,-135.104166666667,75.0208333333333,-8234.95833333333,2014-10-31,"strasbourg_entzheim",0,NA,10.4,17.6,7.1,"Weekday"
"670",2014,11,1,4535.54166666667,164.125,10921,358.145833333333,56.0833333333333,908.479166666667,-126.6875,81.8541666666667,-7827.6875,2014-11-01,"strasbourg_entzheim",0,NA,9.7,18.2,6.6,"Weekend"
"671",2014,11,2,4344.375,172.708333333333,10221.8125,691.5,34.7083333333333,944.458333333333,-188.958333333333,83.0208333333333,-7614.85416666667,2014-11-02,"strasbourg_entzheim",0,NA,11.5,18.9,4.1,"Weekend"
"672",2014,11,3,5328.3125,1339.85416666667,10739.0625,1444.77083333333,11.875,776.8125,0,78.4375,-9062.22916666667,2014-11-03,"strasbourg_entzheim",0.4,NA,12.9,15.7,10.7,"Weekday"
"673",2014,11,4,5647.0625,2098.97916666667,11111.9375,263.666666666667,6.27083333333333,777.729166666667,0,80.3333333333333,-8692.08333333333,2014-11-04,"strasbourg_entzheim",16.5,NA,11.4,15,9.9,"Weekday"
"674",2014,11,5,5893.33333333333,2097.35416666667,11349.2291666667,204.4375,10.8541666666667,865.083333333333,0,81.2708333333333,-8714.83333333333,2014-11-05,"strasbourg_entzheim",2,NA,7.8,8.2,7.1,"Weekday"
"675",2014,11,6,6051.20833333333,1881.52083333333,11315.6666666667,233.916666666667,25.7708333333333,1013,0,84.1666666666667,-8502.22916666667,2014-11-06,"strasbourg_entzheim",0,NA,6.6,12.3,4.2,"Weekday"
"676",2014,11,7,6106.33333333333,1029.75,11244.7708333333,1232.20833333333,15.25,1013.45833333333,-53.4166666666667,84.7916666666667,-8460.25,2014-11-07,"strasbourg_entzheim",1.2,NA,5.2,9.7,-0.9,"Weekday"
"677",2014,11,8,5157.6875,226.104166666667,11192.5625,679.604166666667,46.1666666666667,1048.10416666667,-155.125,80.3125,-7959.77083333333,2014-11-08,"strasbourg_entzheim",0,NA,8.9,15.4,4.5,"Weekend"
"678",2014,11,9,4839.08333333333,191.0625,11039.8958333333,358.979166666667,17.2916666666667,1037.54166666667,-223.75,80.3541666666667,-7661.95833333333,2014-11-09,"strasbourg_entzheim",1.8,NA,5.3,9.1,1.2,"Weekend"
"679",2014,11,10,5201.02083333333,695.416666666667,11273.9791666667,290.270833333333,21.25,1015.22916666667,-146.833333333333,79.7291666666667,-8027.79166666667,2014-11-10,"strasbourg_entzheim",0.4,NA,8.6,10.6,6,"Weekday"
"680",2014,11,11,4942.02083333333,191.708333333333,11281.1875,928.625,21.3541666666667,960.354166666667,-134.291666666667,81.3958333333333,-8388.625,2014-11-11,"strasbourg_entzheim",0,NA,7.9,8.1,6.7,"Weekday"
"681",2014,11,12,5797.0625,1031.20833333333,11422.5833333333,402.6875,10.875,900.104166666667,-168.833333333333,79.375,-7881.04166666667,2014-11-12,"strasbourg_entzheim",5.2,NA,8.2,9.2,6.5,"Weekday"
"682",2014,11,13,5965.27083333333,1242.125,11927.4375,351.458333333333,17.8125,945.479166666667,-61.0416666666667,78.1041666666667,-8536,2014-11-13,"strasbourg_entzheim",0,NA,9.7,10.9,8.2,"Weekday"
"683",2014,11,14,5878.29166666667,1013.22916666667,11938.4375,594.125,19.4791666666667,1006.39583333333,-1.125,79.8333333333333,-8771.91666666667,2014-11-14,"strasbourg_entzheim",0,NA,9.4,12,8.6,"Weekday"
"684",2014,11,15,5103.04166666667,260.854166666667,11235.5416666667,218.541666666667,13.5208333333333,1071.5625,-70.125,79.6875,-7706.45833333333,2014-11-15,"strasbourg_entzheim",17.9,NA,9.3,13,7.6,"Weekend"
"685",2014,11,16,4719.6875,208.229166666667,11093.5208333333,493.8125,18.6875,1092.77083333333,-184.375,80.75,-8083.35416666667,2014-11-16,"strasbourg_entzheim",0,NA,9.5,13.2,7.9,"Weekend"
"686",2014,11,17,5664.97916666667,1713.8125,11511.8125,245.604166666667,14.8958333333333,1152.54166666667,-116.479166666667,80.3333333333333,-8937.29166666667,2014-11-17,"strasbourg_entzheim",3.6,NA,8.5,11,6.1,"Weekday"
"687",2014,11,18,5979.29166666667,1475.47916666667,12245.5625,22.9791666666667,21.2291666666667,1150.91666666667,-161.354166666667,79.8125,-8855.29166666667,2014-11-18,"strasbourg_entzheim",0,NA,8.4,11.1,6.9,"Weekday"
"688",2014,11,19,6075.04166666667,1698.97916666667,12332.7916666667,37.5416666666667,21.5208333333333,1144.97916666667,-169.041666666667,78.5208333333333,-9069.79166666667,2014-11-19,"strasbourg_entzheim",0,NA,7.6,13.3,6.1,"Weekday"
"689",2014,11,20,6217.0625,1449.02083333333,12383.9375,361.0625,10.5208333333333,1097.89583333333,-164.625,80.9791666666667,-9001.72916666667,2014-11-20,"strasbourg_entzheim",0.2,NA,5.7,6.8,3,"Weekday"
"690",2014,11,21,6095.14583333333,1263.27083333333,12296.4583333333,302.145833333333,12.5,1122.72916666667,-191.583333333333,85.0833333333333,-8795.02083333333,2014-11-21,"strasbourg_entzheim",0,NA,6.9,8.8,6.1,"Weekday"
"691",2014,11,22,5327.10416666667,212.6875,10208.7916666667,417.520833333333,25.625,1088.54166666667,-73.0208333333333,85.3125,-6638,2014-11-22,"strasbourg_entzheim",0,NA,6.2,7.3,4,"Weekend"
"692",2014,11,23,4877.9375,208.541666666667,10572.4166666667,574.5625,30.5416666666667,1091.66666666667,-162.166666666667,84.0416666666667,-7521.625,2014-11-23,"strasbourg_entzheim",0,NA,5.8,6.6,5,"Weekend"
"693",2014,11,24,5672.83333333333,1599.27083333333,10905.6666666667,375.895833333333,15.1041666666667,1011.70833333333,-159.916666666667,83.5416666666667,-8157.77083333333,2014-11-24,"strasbourg_entzheim",0,NA,8.2,11.9,5.3,"Weekday"
"694",2014,11,25,6035.9375,2002.70833333333,10953.1666666667,622.791666666667,10.9375,1051.16666666667,-185.916666666667,83.7916666666667,-8502.1875,2014-11-25,"strasbourg_entzheim",0.2,NA,7.8,8.8,7,"Weekday"
"695",2014,11,26,6078.375,1293.02083333333,11315.4166666667,286.354166666667,6.95833333333333,1032.45833333333,-185.166666666667,83.7083333333333,-7754.20833333333,2014-11-26,"strasbourg_entzheim",0.2,NA,7.2,8.9,6.4,"Weekday"
"696",2014,11,27,6085.52083333333,1052.60416666667,11913.1458333333,364.125,6.47916666666667,981.458333333333,-176.791666666667,83.375,-8138.89583333333,2014-11-27,"strasbourg_entzheim",0,NA,6.7,7.8,5.8,"Weekday"
"697",2014,11,28,6083,356.666666666667,11733.8125,1246.35416666667,19.8541666666667,990.5,-191.791666666667,83.6666666666667,-8155.375,2014-11-28,"strasbourg_entzheim",0,NA,5.4,7,3.9,"Weekday"
"698",2014,11,29,5669.83333333333,209.708333333333,11876.2916666667,652.333333333333,5.1875,943.645833333333,-141.729166666667,84.3958333333333,-7959.875,2014-11-29,"strasbourg_entzheim",0,NA,4.2,5,3.6,"Weekend"
"699",2014,11,30,5402.45833333333,211.291666666667,11702.125,86.6458333333333,3.0625,929.041666666667,-182.041666666667,84.8125,-7432.5,2014-11-30,"strasbourg_entzheim",0,NA,4,3.9,3.4,"Weekend"
"700",2014,12,1,6383.3125,1676.5625,11851.0625,301.1875,2.29166666666667,848.229166666667,-145.854166666667,81.7083333333333,-8231.29166666667,2014-12-01,"strasbourg_entzheim",0.2,NA,4.2,5.1,3.3,"Weekday"
"701",2014,12,2,6769.66666666667,2152.89583333333,12153.1458333333,78.8125,3.35416666666667,907.6875,-176.291666666667,81.5625,-8431.0625,2014-12-02,"strasbourg_entzheim",0.8,NA,2.8,2.8,2.5,"Weekday"
"702",2014,12,3,6916.10416666667,2210.625,12221.2916666667,293.6875,4.91666666666667,901.145833333333,-152.3125,80.375,-8643.77083333333,2014-12-03,"strasbourg_entzheim",0,NA,2.1,2.7,1.5,"Weekday"
"703",2014,12,4,6717.97916666667,2441.33333333333,12367.1458333333,96.4791666666667,5.39583333333333,879.770833333333,-184.6875,78.9166666666667,-8966.35416666667,2014-12-04,"strasbourg_entzheim",0,NA,3.8,4.7,2.4,"Weekday"
"704",2014,12,5,6637.75,2359.6875,12365.9583333333,31.1041666666667,7.22916666666667,872.270833333333,-155.916666666667,81.8333333333333,-8924.0625,2014-12-05,"strasbourg_entzheim",0,NA,4.6,5.3,3.7,"Weekday"
"705",2014,12,6,5884.375,1153.14583333333,12319.2916666667,228.020833333333,4.125,800.166666666667,-129.3125,83.5416666666667,-8574.64583333333,2014-12-06,"strasbourg_entzheim",1.4,NA,4.6,4.9,3.9,"Weekend"
"706",2014,12,7,5542.97916666667,667.520833333333,12158.4375,398.041666666667,15.25,809.5625,-193.791666666667,84.0625,-8395.6875,2014-12-07,"strasbourg_entzheim",0.6,NA,4.2,5.1,2.6,"Weekend"
"707",2014,12,8,6501.04166666667,2021.875,12312.8958333333,356.854166666667,14.5833333333333,768.979166666667,-132.75,82.7291666666667,-8924.04166666667,2014-12-08,"strasbourg_entzheim",1.8,NA,3.9,6.2,2.1,"Weekday"
"708",2014,12,9,6834.29166666667,2373.79166666667,12313.3333333333,260.229166666667,8.89583333333333,799.708333333333,-161.520833333333,82.7916666666667,-8842.85416666667,2014-12-09,"strasbourg_entzheim",0,NA,2.7,4.6,1,"Weekday"
"709",2014,12,10,7049.45833333333,2396.20833333333,12154.0208333333,1018.1875,3.85416666666667,791.333333333333,-191.1875,83.8958333333333,-9206.79166666667,2014-12-10,"strasbourg_entzheim",1,NA,1.8,6,-2.3,"Weekday"
"710",2014,12,11,6823.0625,1867.41666666667,12166.8333333333,1720,5.45833333333333,776.166666666667,-138.520833333333,84.3541666666667,-9658.10416666667,2014-12-11,"strasbourg_entzheim",0.4,NA,6.5,8.1,3.5,"Weekday"
"711",2014,12,12,6542.5625,1454.14583333333,12210.2708333333,1983.27083333333,9.375,742.625,-133.291666666667,84.4375,-9807.89583333333,2014-12-12,"strasbourg_entzheim",0,NA,8.6,11.2,6.2,"Weekday"
"712",2014,12,13,5613.58333333333,1454.85416666667,11420.4791666667,754.208333333333,8.0625,719.291666666667,-111.395833333333,84.1041666666667,-8715.70833333333,2014-12-13,"strasbourg_entzheim",2.6,NA,8.9,11,6.8,"Weekend"
"713",2014,12,14,5416.97916666667,1713.22916666667,11404.0625,61.2708333333333,7.3125,690.375,-117.479166666667,83.25,-8425.04166666667,2014-12-14,"strasbourg_entzheim",2,NA,8.3,9,7.6,"Weekend"
"714",2014,12,15,6252.39583333333,2134.95833333333,11235.1458333333,340.166666666667,17.2083333333333,728.208333333333,-139.020833333333,82.0416666666667,-8145.875,2014-12-15,"strasbourg_entzheim",1,NA,7.9,12.3,6.6,"Weekday"
"715",2014,12,16,6352.58333333333,2115.47916666667,11315.0208333333,146.5,7.97916666666667,767.041666666667,-129.083333333333,80.2916666666667,-7950.45833333333,2014-12-16,"strasbourg_entzheim",1,NA,6.1,8.6,4.8,"Weekday"
"716",2014,12,17,6548,1852.3125,11092.4375,971.104166666667,2.22916666666667,775.958333333333,-164.5,81.6875,-8062.95833333333,2014-12-17,"strasbourg_entzheim",4.6,NA,4.4,8.6,0.5,"Weekday"
