NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
strasbourg_entzheim,2019-08-25,0.0,,22.2,32.0,13.8
strasbourg_entzheim,2019-08-26,0.0,,23.0,32.8,13.8
strasbourg_entzheim,2019-08-27,0.0,,23.9,32.0,15.8
strasbourg_entzheim,2019-08-28,0.2,,23.7,31.1,19.1
strasbourg_entzheim,2019-08-29,0.2,,22.6,30.5,17.2
strasbourg_entzheim,2019-08-30,0.0,,23.4,32.0,15.5
strasbourg_entzheim,2019-08-31,0.0,,24.3,31.9,15.8
strasbourg_entzheim,2019-09-01,0.0,,21.7,26.2,18.9
strasbourg_entzheim,2019-09-02,0.0,,18.3,24.4,13.9
strasbourg_entzheim,2019-09-03,0.0,,17.0,26.1,7.8
strasbourg_entzheim,2019-09-04,0.2,,18.8,27.6,8.0
strasbourg_entzheim,2019-09-05,0.0,,17.6,21.9,14.5
strasbourg_entzheim,2019-09-06,0.0,,16.2,22.7,11.6
strasbourg_entzheim,2019-09-07,5.2,,14.5,21.4,10.1
strasbourg_entzheim,2019-09-08,5.9,,13.3,16.9,11.9
strasbourg_entzheim,2019-09-09,0.0,,13.7,18.6,10.5
strasbourg_entzheim,2019-09-10,0.0,,14.2,22.0,7.4
strasbourg_entzheim,2019-09-11,0.0,,15.2,22.3,6.9
strasbourg_entzheim,2019-09-12,0.0,,18.9,27.1,11.4
strasbourg_entzheim,2019-09-13,0.0,,19.1,26.5,11.7
strasbourg_entzheim,2019-09-14,0.0,,19.7,26.0,15.6
strasbourg_entzheim,2019-09-15,0.0,,19.8,29.3,11.2
strasbourg_entzheim,2019-09-16,0.0,,19.6,28.9,12.5
strasbourg_entzheim,2019-09-17,0.0,,17.3,21.8,14.8
strasbourg_entzheim,2019-09-18,0.0,,14.3,19.8,9.4
strasbourg_entzheim,2019-09-19,0.0,,13.2,19.5,8.5
strasbourg_entzheim,2019-09-20,0.0,,12.9,21.5,5.0
strasbourg_entzheim,2019-09-21,0.0,,13.1,23.7,4.4
strasbourg_entzheim,2019-09-22,11.1,,16.2,25.4,8.0
strasbourg_entzheim,2019-09-23,0.0,,16.3,21.4,13.7
strasbourg_entzheim,2019-09-24,1.4,,13.6,17.8,7.7
strasbourg_entzheim,2019-09-25,0.6,,15.8,18.4,13.2
strasbourg_entzheim,2019-09-26,0.8,,16.9,20.4,14.1
strasbourg_entzheim,2019-09-27,7.6,,16.6,18.0,15.4
strasbourg_entzheim,2019-09-28,0.0,,15.9,20.4,12.8
strasbourg_entzheim,2019-09-29,0.4,,17.1,24.0,9.0
strasbourg_entzheim,2019-09-30,0.0,,16.2,20.2,13.7
strasbourg_entzheim,2019-10-01,2.4,,15.8,23.8,8.7
strasbourg_entzheim,2019-10-02,1.2,,12.9,17.1,11.6
strasbourg_entzheim,2019-10-03,0.0,,10.3,16.3,3.7
strasbourg_entzheim,2019-10-04,2.0,,11.6,16.6,8.2
strasbourg_entzheim,2019-10-05,1.0,,12.6,14.7,10.9
strasbourg_entzheim,2019-10-06,6.3,,11.9,15.0,9.1
strasbourg_entzheim,2019-10-07,0.2,,11.7,15.5,7.2
strasbourg_entzheim,2019-10-08,3.2,,14.2,17.9,10.6
strasbourg_entzheim,2019-10-09,4.4,,12.0,15.6,8.2
strasbourg_entzheim,2019-10-10,0.2,,12.8,17.4,9.0
strasbourg_entzheim,2019-10-11,0.0,,13.8,21.4,6.7
strasbourg_entzheim,2019-10-12,0.8,,16.3,23.1,9.7
strasbourg_entzheim,2019-10-13,0.0,,19.6,27.5,15.1
strasbourg_entzheim,2019-10-14,0.0,,17.9,25.8,11.1
strasbourg_entzheim,2019-10-15,6.8,,13.6,17.9,10.1
strasbourg_entzheim,2019-10-16,2.4,,13.7,19.7,9.7
strasbourg_entzheim,2019-10-17,3.2,,14.8,20.6,11.3
strasbourg_entzheim,2019-10-18,5.5,,14.8,18.8,11.8
strasbourg_entzheim,2019-10-19,14.6,,13.5,15.2,12.0
strasbourg_entzheim,2019-10-20,0.8,,14.7,19.4,12.2
strasbourg_entzheim,2019-10-21,1.8,,14.3,15.8,12.8
strasbourg_entzheim,2019-10-22,0.0,,13.4,16.0,12.2
strasbourg_entzheim,2019-10-23,0.0,,12.3,14.4,10.0
strasbourg_entzheim,2019-10-24,0.0,,14.8,20.1,11.9
strasbourg_entzheim,2019-10-25,0.2,,13.9,20.1,10.1
strasbourg_entzheim,2019-10-26,0.0,,12.2,20.7,5.7
strasbourg_entzheim,2019-10-27,7.5,,13.4,20.4,8.4
strasbourg_entzheim,2019-10-28,1.8,,8.8,10.7,7.5
strasbourg_entzheim,2019-10-29,1.6,,7.9,8.8,6.4
strasbourg_entzheim,2019-10-30,1.4,,7.7,10.5,4.7
strasbourg_entzheim,2019-10-31,0.0,,7.5,10.5,3.9
strasbourg_entzheim,2019-11-01,3.6,,10.7,14.1,6.8
strasbourg_entzheim,2019-11-02,2.0,,15.1,19.5,11.8
strasbourg_entzheim,2019-11-03,1.0,,12.2,15.9,10.3
strasbourg_entzheim,2019-11-04,0.4,,11.4,16.2,8.5
strasbourg_entzheim,2019-11-05,2.8,,9.2,13.1,4.6
strasbourg_entzheim,2019-11-06,0.0,,9.1,11.8,5.9
strasbourg_entzheim,2019-11-07,0.4,,7.3,11.9,5.2
strasbourg_entzheim,2019-11-08,1.6,,6.0,8.2,4.0
strasbourg_entzheim,2019-11-09,0.0,,5.1,10.0,2.3
strasbourg_entzheim,2019-11-10,0.0,,0.9,2.6,-2.4
strasbourg_entzheim,2019-11-11,0.2,,3.7,6.2,1.5
strasbourg_entzheim,2019-11-12,1.0,,6.0,9.5,3.2
strasbourg_entzheim,2019-11-13,0.0,,4.3,6.8,-0.5
strasbourg_entzheim,2019-11-14,0.0,,4.2,8.1,-0.6
strasbourg_entzheim,2019-11-15,0.0,,4.7,8.5,3.0
strasbourg_entzheim,2019-11-16,0.0,,2.5,9.3,-1.7
strasbourg_entzheim,2019-11-17,3.0,,3.6,5.4,-1.2
strasbourg_entzheim,2019-11-18,0.8,,4.1,5.5,2.9
strasbourg_entzheim,2019-11-19,0.0,,4.7,7.4,2.9
strasbourg_entzheim,2019-11-20,0.0,,1.4,2.8,-1.0
strasbourg_entzheim,2019-11-21,0.0,,2.5,4.4,1.6
strasbourg_entzheim,2019-11-22,0.0,,3.8,7.9,0.8
strasbourg_entzheim,2019-11-23,0.0,,3.9,7.2,1.9
strasbourg_entzheim,2019-11-24,0.0,,3.4,7.8,-0.4
strasbourg_entzheim,2019-11-25,0.4,,6.3,9.6,1.6
strasbourg_entzheim,2019-11-26,0.4,,8.3,13.8,2.7
strasbourg_entzheim,2019-11-27,6.2,,10.4,15.3,5.9
strasbourg_entzheim,2019-11-28,2.4,,9.9,11.7,8.9
strasbourg_entzheim,2019-11-29,3.6,,7.2,10.1,5.4
strasbourg_entzheim,2019-11-30,0.0,,3.0,7.7,0.3
strasbourg_entzheim,2019-12-01,4.6,,2.2,4.1,0.2
strasbourg_entzheim,2019-12-02,0.0,,2.2,5.8,0.5
strasbourg_entzheim,2019-12-03,0.0,,1.1,6.6,-3.5
strasbourg_entzheim,2019-12-04,0.0,,-0.7,6.0,-3.1
strasbourg_entzheim,2019-12-05,0.0,,-2.6,-1.0,-3.6
strasbourg_entzheim,2019-12-06,1.0,,2.1,9.7,-4.0
strasbourg_entzheim,2019-12-07,1.2,,8.5,10.0,6.8
strasbourg_entzheim,2019-12-08,1.6,,9.9,12.5,6.9
strasbourg_entzheim,2019-12-09,2.0,,7.9,9.2,6.6
strasbourg_entzheim,2019-12-10,0.0,,3.5,7.5,0.8
strasbourg_entzheim,2019-12-11,10.5,,2.1,4.0,-1.4
strasbourg_entzheim,2019-12-12,1.8,,3.6,7.1,2.0
strasbourg_entzheim,2019-12-13,5.2,,5.5,10.1,0.4
strasbourg_entzheim,2019-12-14,2.8,,8.4,13.9,4.8
strasbourg_entzheim,2019-12-15,1.8,,11.0,14.1,8.7
strasbourg_entzheim,2019-12-16,0.0,,9.2,13.7,7.2
strasbourg_entzheim,2019-12-17,0.2,,7.8,12.9,4.2
strasbourg_entzheim,2019-12-18,0.2,,8.7,13.0,6.2
strasbourg_entzheim,2019-12-19,0.4,,5.8,6.7,4.0
strasbourg_entzheim,2019-12-20,5.2,,5.5,8.8,3.5
strasbourg_entzheim,2019-12-21,1.2,,4.8,9.6,0.2
strasbourg_entzheim,2019-12-22,2.6,,7.6,10.3,2.2
strasbourg_entzheim,2019-12-23,1.4,,7.7,9.7,5.7
strasbourg_entzheim,2019-12-24,1.6,,8.2,11.9,5.7
strasbourg_entzheim,2019-12-25,3.0,,8.3,10.3,7.0
strasbourg_entzheim,2019-12-26,2.8,,3.0,7.4,-0.8
strasbourg_entzheim,2019-12-27,2.4,,7.0,9.0,3.5
strasbourg_entzheim,2019-12-28,0.0,,2.6,5.6,0.4
strasbourg_entzheim,2019-12-29,0.0,,-1.4,-0.5,-3.0
strasbourg_entzheim,2019-12-30,0.0,,-1.6,-0.9,-2.7
strasbourg_entzheim,2019-12-31,0.2,,-0.6,2.0,-2.7
